"hhid","zone","state","lga","sector","ea","ric","wt_wave3","wt_w1_w2_w3","saq7","qno","qno1","ag1","ag2","ag3","saq11","saq12","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","tracked_obs","phonly_hh"
200002,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,2,1,1,2,2,2,5,1,"23022016",23,2,2016,11,4,12,36,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200003,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,3,1,1,2,2,2,5,1,"22022016",22,2,2016,10,50,13,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200004,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,4,1,1,2,2,2,4,1,"23022016",23,2,2016,9,20,12,40,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200005,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,5,1,1,2,2,2,5,1,"23022016",23,2,2016,12,5,13,42,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200006,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,9,1,1,2,2,2,4,1,"23022016",23,2,2016,1,35,4,35,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200007,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,10,1,1,2,2,2,4,1,"22022016",22,2,2016,10,50,16,20,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200008,3,20,2021,1,3300,1107,,,8,1,1,2,2,2,3,1,"22022016",22,2,2016,14,0,14,15,1,,,,,,,,,,,,,,,,,,,,,,1,4,,1,0,0
200009,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,9,1,1,2,2,2,3,1,"22022016",22,2,2016,10,0,13,50,1,,,,,,,,,,,,,,,,,,,,,,2,2,,2,0,0
200010,3,20,2021,1,3300,1107,3591.03387772108,3631.38257297638,10,1,2,1,2,1,2,1,"23022016",23,2,2016,10,0,12,50,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200011,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,1,1,2,1,2,1,3,1,"25022016",25,2,2016,10,7,12,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200012,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,3,1,2,1,2,1,3,1,"26022016",26,2,2016,10,20,13,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200013,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,13,1,2,1,2,1,4,1,"26022016",26,2,2016,10,8,11,57,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200014,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,14,1,2,1,2,1,4,1,"25022016",25,2,2016,13,50,16,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200015,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,15,1,2,1,2,1,4,1,"24022016",24,2,2016,11,28,13,45,11,,"25022016",25,2,2016,10,30,12,25,16,,,,,,,,,,,,2,1,,1,0,0
200016,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,16,1,2,1,2,1,5,1,"24022016",24,2,2016,12,2,13,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200017,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,8,1,2,1,2,1,5,1,"24022016",24,2,2016,13,50,15,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200018,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,8,1,2,1,2,1,3,1,"25022016",25,2,2016,13,1,16,53,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200019,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,10,1,2,1,2,1,3,1,"24022016",24,2,2016,13,2,14,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200020,3,20,2018,2,1134,1106,2747.14091645663,2778.00766832693,20,1,2,1,2,1,5,1,"24022016",24,2,2016,10,5,11,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200021,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,21,1,2,1,2,1,3,1,"17032016",17,3,2016,10,50,13,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200022,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,22,1,2,1,2,1,3,1,"18032016",18,3,2016,8,30,10,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200023,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,23,1,2,1,2,1,3,1,"17032016",17,3,2016,8,5,10,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200024,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,7,1,2,1,2,1,4,1,"17032016",17,3,2016,13,32,16,30,8,,"18032016",18,3,2016,13,40,16,30,8,,,,,,,,,,,,2,1,,1,0,0
200025,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,7,1,2,1,2,1,4,1,"17032016",17,3,2016,11,30,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200026,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,8,1,2,1,2,1,4,1,"17032016",17,3,2016,8,0,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200027,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,7,1,2,1,2,1,4,1,"18032016",18,3,2016,10,20,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200028,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,10,1,2,1,2,1,5,1,"17032016",17,3,2016,13,14,14,28,8,,"18032016",18,3,2016,14,2,15,38,8,,,,,,,,,,,,2,1,,1,0,0
200029,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,10,1,2,1,2,1,5,1,"17032016",17,3,2016,11,2,12,38,9,,"18032016",18,3,2016,12,45,13,58,7,,,,,,,,,,,,2,1,,1,0,0
200030,3,20,2005,2,970,1002,6302.2644554005,6373.07641557354,10,1,2,1,2,1,5,1,"17032016",17,3,2016,9,38,10,45,8,,"18032016",18,3,2016,10,18,11,32,8,,,,,,,,,,,,2,1,,1,0,0
200031,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,1,1,2,1,2,1,4,1,"08032016",8,3,2016,13,30,16,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200032,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,3,1,2,1,2,1,4,1,"07032016",7,3,2016,10,0,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200033,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,5,1,2,1,2,1,3,1,"07032016",7,3,2016,10,15,12,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200034,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,7,1,2,1,2,1,5,1,"07032016",7,3,2016,13,5,14,48,9,,"08032016",8,3,2016,8,14,10,21,16,,,,,,,,,,,,2,1,,1,0,0
200035,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,35,1,2,1,2,1,5,1,"07032016",7,3,2016,10,45,11,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200036,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,36,1,2,1,2,1,5,1,"08032016",8,3,2016,9,18,10,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200037,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,37,1,2,1,2,1,4,1,"08032016",8,3,2016,10,30,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200038,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,38,1,2,1,2,1,3,1,"08032016",8,3,2016,9,1,11,32,16,,"08032016",8,3,2016,15,25,16,41,16,,,,,,,,,,,,2,1,,1,0,0
200039,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,11,1,2,1,2,1,3,1,"07032016",7,3,2016,13,30,15,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200040,3,20,2003,2,784,1301,6625.4575043954,6699.90084714142,12,1,2,1,2,1,4,1,"07032016",7,3,2016,13,40,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200041,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,41,1,2,1,2,1,3,1,"16032016",16,3,2016,12,31,15,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200042,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,4,1,2,1,2,1,5,1,"16032016",16,3,2016,8,45,10,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200043,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,43,1,2,1,2,1,3,1,"15032016",15,3,2016,10,5,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200044,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,4,1,2,1,2,1,4,1,"15032016",15,3,2016,9,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200045,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,5,1,2,1,2,1,3,1,"15032016",15,3,2016,12,30,15,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200046,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,6,1,2,1,2,1,4,1,"15032016",15,3,2016,12,45,15,56,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200047,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,7,1,2,1,2,1,4,1,"16032016",16,3,2016,9,30,12,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200048,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,8,1,2,1,2,1,3,1,"16032016",16,3,2016,9,1,12,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200049,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,9,1,2,1,2,1,5,1,"15032016",15,3,2016,11,15,12,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200050,3,20,2030,2,1050,1309,5979.0714064056,6046.25198400567,10,1,2,1,2,1,5,1,"15032016",15,3,2016,9,18,11,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200051,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,1,1,2,1,2,1,4,1,"29022016",29,2,2016,17,0,19,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200052,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,2,1,2,1,2,1,4,1,"28022016",28,2,2016,10,0,11,32,11,,"29022016",29,2,2016,13,8,15,18,16,,,,,,,,,,,,2,1,,1,0,0
200053,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,3,1,1,2,2,2,4,1,"28032016",28,3,2016,13,55,16,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200055,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,6,1,1,2,2,2,3,1,"29022016",29,2,2016,12,4,13,37,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200056,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,7,1,2,1,2,1,3,1,"28022016",28,2,2016,10,11,13,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200057,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,8,1,1,2,2,2,5,1,"28022016",28,2,2016,10,48,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200058,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,58,1,1,2,2,2,5,1,"28022016",28,2,2016,13,25,15,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200059,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,59,1,1,2,2,2,5,1,"29022016",29,2,2016,12,4,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200060,3,20,2032,1,1390,1010,2693.27540829081,2723.53692973228,60,1,1,2,2,2,4,1,"01032016",1,3,2016,13,25,16,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200061,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,1,1,2,1,2,1,3,1,"04032016",4,3,2016,11,25,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200062,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,2,1,2,1,2,1,3,1,"04032016",4,3,2016,14,2,16,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200063,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,6,1,2,1,2,1,3,1,"05032016",5,3,2016,9,17,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200064,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,8,1,2,1,2,1,4,1,"04032016",4,3,2016,15,0,17,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200065,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,11,1,2,1,2,1,4,1,"05032016",5,3,2016,9,30,11,51,9,,"05032016",5,3,2016,15,7,17,18,16,,,,,,,,,,,,2,1,,1,0,0
200066,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,13,1,2,1,2,1,5,1,"04032016",4,3,2016,12,2,13,42,11,,"05032016",5,3,2016,11,40,13,5,16,,,,,,,,,,,,2,1,,1,0,0
200067,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,16,1,2,1,2,1,4,1,"04032016",4,3,2016,11,18,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200068,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,68,1,2,1,2,1,5,1,"04032016",4,3,2016,10,59,11,48,6,,"05032016",5,3,2016,9,30,10,58,16,,,,,,,,,,,,2,1,,1,0,0
200069,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,69,1,2,1,2,1,5,1,"05032016",5,3,2016,9,15,10,52,9,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200070,3,20,2032,2,1772,1410,4686.29921042601,4738.95425773417,70,1,1,2,2,2,5,1,"04032016",4,3,2016,13,55,14,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200071,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,71,1,2,1,2,1,3,1,"10032016",10,3,2016,10,30,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200072,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,72,1,2,1,2,1,4,1,"11032016",11,3,2016,10,50,13,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200074,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,74,1,2,1,2,1,3,1,"11032016",11,3,2016,8,0,10,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200075,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,75,1,2,1,2,1,5,1,"11032016",11,3,2016,10,8,11,20,9,,"12032016",12,3,2016,12,25,13,40,16,,,,,,,,,,,,2,1,,1,0,0
200076,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,76,1,2,1,2,1,3,1,"10032016",10,3,2016,8,30,10,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200077,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,77,1,2,1,2,1,5,1,"11032016",11,3,2016,11,35,13,5,16,,"12032016",12,3,2016,13,40,14,18,16,,,,,,,,,,,,2,1,,1,0,0
200078,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,78,1,2,1,2,1,4,1,"10032016",10,3,2016,13,55,16,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200079,3,20,2015,2,1746,1405,7069.84794676339,7149.28444054724,79,1,2,1,2,1,4,1,"10032016",10,3,2016,10,30,13,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200081,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,1,1,2,1,2,1,5,1,"13032016",13,3,2016,8,15,9,40,10,,"14032016",14,3,2016,9,48,10,30,16,,,,,,,,,,,,2,1,,1,0,0
200082,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,2,1,2,1,2,1,5,1,"13032016",13,3,2016,9,48,10,29,8,,"14032016",14,3,2016,10,42,11,51,16,,,,,,,,,,,,2,1,,1,0,0
200083,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,4,1,2,1,2,1,5,1,"13032016",13,3,2016,11,6,12,21,9,,"14032016",14,3,2016,12,25,13,18,16,,,,,,,,,,,,2,1,,1,0,0
200084,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,6,1,2,1,2,1,4,1,"14032016",14,3,2016,10,30,13,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200085,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,8,1,2,1,2,1,4,1,"13032016",13,3,2016,13,20,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200086,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,9,1,2,1,2,1,3,1,"14032016",14,3,2016,9,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200087,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,11,1,2,1,2,1,3,1,"13032016",13,3,2016,8,30,9,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200088,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,88,1,2,1,2,1,3,1,"13032016",13,3,2016,12,0,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200089,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,8,1,2,1,2,1,3,1,"14032016",14,3,2016,12,40,14,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200090,3,20,2022,2,1130,1407,4039.91311243622,4085.30539459842,90,1,2,1,2,1,4,1,"14032016",14,3,2016,10,30,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
200091,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,2,1,2,1,1,1,7,2,"26022016",26,2,2016,8,30,10,55,6,,"27022016",27,2,2016,8,25,10,45,16,,,,,,,,,,,,2,1,,1,0,0
200092,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,12,1,2,1,2,1,6,2,"26022016",26,2,2016,12,40,14,20,8,,"27022016",27,2,2016,12,40,16,10,16,,,,,,,,,,,,2,1,,1,0,0
200093,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,11,1,2,1,2,1,6,2,"26022016",26,2,2016,8,20,11,30,9,,"27022016",27,2,2016,8,40,11,30,16,,,,,,,,,,,,2,1,,1,0,0
200094,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,10,1,2,1,1,1,7,2,"26022016",26,2,2016,12,0,14,10,6,,"27022016",27,2,2016,11,50,13,40,16,,,,,,,,,,,,2,1,,1,0,0
200095,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,4,1,2,1,2,1,8,2,"26022016",26,2,2016,7,2,9,54,7,,"27022016",27,2,2016,7,10,10,0,16,,,,,,,,,,,,2,1,,1,0,0
200096,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,6,1,2,1,2,1,6,2,"26022016",26,2,2016,12,40,14,20,9,,"27022016",27,2,2016,12,40,14,20,16,,,,,,,,,,,,2,1,,1,0,0
200097,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,16,1,3,1,2,1,6,2,"26022016",26,2,2016,14,20,16,40,16,,"27022016",27,2,2016,14,20,16,20,16,,,,,,,,,,,,2,1,,1,0,0
200098,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,15,1,2,1,1,1,7,2,"26022016",26,2,2016,14,40,17,0,6,,"27022016",27,2,2016,14,20,16,35,9,,,,,,,,,,,,2,1,,1,0,0
200099,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,5,1,2,1,2,1,8,2,"26022016",26,2,2016,15,20,18,55,9,,"27022016",27,2,2016,16,55,18,40,16,,,,,,,,,,,,2,1,,1,0,0
200100,3,20,2001,2,1354,1501,2908.73744095408,2941.41988411087,14,1,2,1,1,1,8,2,"26022016",26,2,2016,11,0,14,20,7,,"27022016",27,2,2016,14,30,16,40,16,,,,,,,,,,,,2,1,,1,0,0
200101,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,14,1,2,1,2,1,7,2,"22022016",22,2,2016,15,10,17,0,5,,"23022016",23,2,2016,14,20,16,14,16,,,,,,,,,,,,2,1,,1,0,0
200102,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,13,1,1,2,2,2,7,2,"22022016",22,2,2016,11,30,13,40,6,,"23022016",23,2,2016,11,45,13,50,16,,,,,,,,,,,,2,1,,1,0,0
200103,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,9,1,2,1,2,1,6,2,"22022016",22,2,2016,8,20,10,40,8,,"23022016",23,2,2016,10,45,12,50,8,,,,,,,,,,,,2,1,,1,0,0
200104,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,8,1,2,1,2,1,6,2,"22022016",22,2,2016,8,20,10,40,9,,"23022016",23,2,2016,10,50,12,40,16,,,,,,,,,,,,2,1,,1,0,0
200105,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,3,1,3,1,1,1,8,2,"22022016",22,2,2016,8,5,12,30,8,,"23022016",23,2,2016,7,30,10,48,7,,,,,,,,,,,,2,1,,1,0,0
200106,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,6,1,2,1,2,1,7,2,"22022016",22,2,2016,8,20,10,46,5,,"23022016",23,2,2016,10,55,12,40,16,,,,,,,,,,,,2,1,,1,0,0
200107,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,1,1,2,1,2,1,6,2,"22022016",22,2,2016,8,20,11,20,8,,"23022016",23,2,2016,8,20,12,10,16,,,,,,,,,,,,2,1,,1,0,0
200108,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,11,1,2,1,2,1,6,2,"22022016",22,2,2016,8,5,10,15,6,,"23022016",23,2,2016,8,15,10,5,16,,,,,,,,,,,,2,1,,1,0,0
200109,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,16,1,2,1,2,1,8,2,"22022016",22,2,2016,12,50,15,0,8,,"23022016",23,2,2016,12,20,15,25,16,,,,,,,,,,,,2,1,,1,0,0
200110,3,20,2025,2,760,1108,4686.29921042601,4738.95425773417,19,1,2,1,2,1,7,2,"22022016",22,2,2016,17,30,19,10,5,,"23022016",23,2,2016,8,10,12,10,16,,,,,,,,,,,,2,1,,1,0,0
200111,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,1,1,1,2,2,2,6,2,"24022016",24,2,2016,8,15,11,0,9,,"25022016",25,2,2016,8,0,11,15,16,,,,,,,,,,,,2,1,,1,0,0
200112,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,3,1,2,1,2,1,7,2,"24022016",24,2,2016,13,40,16,10,6,,"25022016",25,2,2016,13,35,16,20,16,,,,,,,,,,,,2,1,,1,0,0
200113,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,6,1,2,1,2,1,8,2,"24022016",24,2,2016,7,0,11,20,10,,"25022016",25,2,2016,6,48,10,20,16,,,,,,,,,,,,2,1,,1,0,0
200114,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,8,1,2,1,1,1,8,2,"24022016",24,2,2016,12,0,15,20,7,,"25022016",25,2,2016,10,30,13,52,8,,,,,,,,,,,,2,1,,1,0,0
200115,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,18,1,2,1,2,1,7,2,"24022016",24,2,2016,11,0,13,0,6,,"25022016",25,2,2016,11,15,13,20,16,,,,,,,,,,,,2,1,,1,0,0
200116,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,23,1,1,2,2,2,6,2,"24022016",24,2,2016,11,15,14,0,8,,"25022016",25,2,2016,11,30,13,45,7,,,,,,,,,,,,2,1,,1,0,0
200117,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,11,1,2,1,1,1,7,2,"21022016",21,2,2016,16,50,18,49,6,,"25022016",25,2,2016,16,30,18,25,10,,,,,,,,,,,,2,1,,1,0,0
200118,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,25,1,1,2,2,2,6,2,"24022016",24,2,2016,14,15,16,30,8,,"25022016",25,2,2016,14,0,16,5,7,,,,,,,,,,,,2,1,,1,0,0
200119,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,15,1,1,2,2,2,8,2,"24022016",24,2,2016,15,32,18,50,11,,"25042016",25,4,2016,13,58,17,0,16,,,,,,,,,,,,2,1,,1,0,0
200120,3,20,2025,2,1304,1508,4524.70268592857,4575.54204195024,20,1,1,2,2,2,7,2,"24022016",24,2,2016,8,10,10,12,6,,"25022016",25,2,2016,8,15,10,20,16,,,,,,,,,,,,2,1,,1,0,0
200121,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,1,1,2,1,2,1,8,2,"05032016",5,3,2016,7,0,10,50,11,,"06032016",6,3,2016,7,5,10,38,16,,,,,,,,,,,,2,1,,1,0,0
200122,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,5,1,2,1,2,1,6,2,"07032016",7,3,2016,11,45,14,15,9,,"09032016",9,3,2016,11,50,14,30,16,,,,,,,,,,,,2,1,,1,0,0
200123,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,13,1,2,1,2,1,6,2,"07032016",7,3,2016,14,30,17,0,9,,"08032016",8,3,2016,14,40,17,15,16,,,,,,,,,,,,2,1,,1,0,0
200124,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,17,1,2,1,1,1,7,2,"07032016",7,3,2016,14,30,16,0,6,,"08032016",8,3,2016,14,0,16,0,16,,,,,,,,,,,,2,1,,1,0,0
200125,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,25,1,2,1,1,1,8,2,"07032016",7,3,2016,11,0,14,23,8,,"08032016",8,3,2016,10,45,14,0,7,,,,,,,,,,,,2,1,,1,0,0
200126,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,33,1,1,1,1,1,8,2,"07032016",7,3,2016,14,30,18,27,8,,"07032016",7,3,2016,14,12,18,30,7,,,,,,,,,,,,2,1,,1,0,0
200127,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,41,1,2,1,2,1,6,2,"07032016",7,3,2016,8,15,11,30,9,,"08032016",8,3,2016,8,30,11,45,16,,,,,,,,,,,,2,1,,1,0,0
200128,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,45,1,2,1,1,1,7,2,"07032016",7,3,2016,16,20,18,0,6,,"07032016",7,3,2016,16,10,18,20,16,,,,,,,,,,,,2,1,,1,0,0
200129,3,20,2019,2,344,1006,14220.4941557755,14380.2749889865,49,1,1,2,2,2,7,2,"07032016",7,3,2016,8,20,10,30,6,,"08032016",8,3,2016,8,10,10,40,16,,,,,,,,,,,,2,1,,1,0,0
