"zone","state","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q3b","s1q4","s1q4a","s1q5","s1q6_day","s1q6_month","s1q6_year","s1q7","s1q8","s1q9","s1q11","s1q12","s1q12a","s1q12a_os","s1q12b","s1q12c","s1q13","s1q15","s1q16","s1q16b","s1q17","s1q18","s1q19","s1q20","s1q21","s1q22","s1q22b","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27b","s1q28","s1q28b","s1q29","s1q30","s1q31a","s1q31b","s1q31c","s1q31d","s1q32","s1q33","s1q34","s1q34b","s1q35","s1q36","s1q36b","s1q37","s1q38","s1q39","s1q39b","s1q40","s1q41"
5,32,3215,1,4712,320061,9,2,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,1,"APAPA",2405,"LAGOS",24,,,,,,,,,,,,,
5,32,3215,1,4712,320061,10,1,3,,8,1,2,,,,7,,,,,11,"IKWERRE",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1611,2,0,320062,1,1,1,,68,1,2,,,,1,2,,1,2,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1611,2,0,320062,2,2,2,,57,1,2,,,,1,2,,1,1,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1611,2,0,320062,3,2,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,"OWERRI MUNICIPAL",1625,"IMO",16,,,,,,,,,,,,,
4,16,1611,2,0,320062,4,1,6,,17,1,2,,,,7,,,,,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1611,2,0,320062,5,2,6,,17,1,1,23,10,1998,7,,,,,3,,1,2,2,6,7,,1,2,,1,16,8,,2,,1,26,8,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320063,1,2,1,,48,1,2,,,,1,2,,2,,11,"BAYELSA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320063,2,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,"YENAGOA",608,"BAYLESA",6,,,,,,,,,,,,,
5,32,3215,1,4712,320063,3,1,3,,23,1,2,,,,7,,,,,11,"BAYELSA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320063,4,2,3,,8,1,2,,,,7,,,,,11,"BAYELSA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320063,5,2,3,,6,1,1,25,3,2009,7,,,,,11,"BAYELSA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320063,6,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"YENAGOA",608,"BAYLESA",6,,,,,,,,,,,,,
5,32,3215,1,4712,320063,7,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"YENAGOA",608,"BAYELSA",6,,,,,,,,,,,,,
5,32,3215,1,4712,320063,8,1,3,,5,1,1,10,10,2010,7,,,,,11,"BAYELSA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320063,9,2,3,,16,1,2,,,,7,,,,,11,"BAYELSA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320065,1,1,1,,62,1,2,,,,1,2,,2,,11,"IBIBIO",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320065,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"ITU",315,"AKWA IBOM",3,,,,,,,,,,,,,
5,32,3215,1,1896,320065,3,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"ITU",315,"AKWA IBOM",3,,,,,,,,,,,,,
5,32,3215,1,1896,320065,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"ITU",315,"AKWA IBOM",3,,,,,,,,,,,,,
5,32,3215,1,1896,320065,5,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"ITU",315,"AKWA IBOM",3,,,,,,,,,,,,,
5,32,3215,1,1896,320065,6,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"ITU",315,"AKWA IBOM",3,,,,,,,,,,,,,
5,32,3215,1,1896,320066,1,1,1,,54,1,2,,,,1,2,,1,2,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320066,2,2,2,,44,1,2,,,,1,2,,1,1,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320066,3,2,3,,23,1,2,,,,7,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320066,4,2,3,,22,1,2,,,,7,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320066,5,1,3,,20,1,2,,,,7,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320066,6,2,3,,19,1,2,,,,7,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320066,7,1,3,,13,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320067,1,1,1,,45,1,2,,,,1,2,,1,2,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320067,2,2,2,,34,1,2,,,,1,2,,1,1,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320067,3,1,3,,11,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320067,4,1,3,,8,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320067,5,1,3,,5,1,1,13,10,2010,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320067,6,2,3,,3,1,1,18,9,2013,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,1,1,1,,54,1,2,,,,1,2,,1,2,7,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,2,2,2,,45,1,2,,,,1,2,,1,1,7,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,3,1,3,,22,1,2,,,,7,,,,,7,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,4,2,3,,19,1,2,,,,7,,,,,7,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,5,1,3,,15,1,2,,,,7,,,,,7,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,6,1,3,,13,1,2,,,,7,,,,,7,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320068,7,1,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320068,8,1,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"OBIO/AKPOR",3215,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320068,9,1,3,,5,1,1,21,10,2010,7,,,,,7,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320069,1,1,1,,42,1,2,,,,1,2,,1,2,11,"IBIBIO",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320069,2,2,2,,33,1,2,,,,1,2,,1,1,11,"IBIBIO",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320069,3,2,3,,8,1,2,,,,7,,,,,11,"IIBIBIO",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320069,4,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320069,5,1,3,,2,1,1,20,6,2013,7,,,,,11,"IBIBIO",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320070,1,1,1,,42,1,2,,,,1,2,,1,2,11,"CALABAR",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320070,2,2,2,,32,1,2,,,,1,2,,1,1,11,"CALABAR",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320070,3,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,"ORON",325,"AKWA IBOM",3,,,,,,,,,,,,,
5,32,3215,1,1896,320070,4,2,3,,13,1,2,,,,7,,,,,11,"CALABAR",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320070,5,2,3,,13,1,2,,,,7,,,,,11,"CALABAR",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320070,6,1,3,,2,1,1,2,6,2013,7,,,,,11,"CALABAR",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320071,1,1,14,"FORMER HEAD (MOVED AWAY)",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,"OYIGBO",3221,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320071,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,"OYIGBO",3221,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320071,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,"OYIGBO",3221,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320071,4,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,"OYIGBO",3221,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320071,5,1,1,,30,1,2,,,,7,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320071,6,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,"OYIGBO",3221,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320071,7,1,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,"OYIGBO",3221,"RIVERS",32,,,,,,,,,,,,,
5,32,3215,1,1896,320072,1,1,1,,45,1,2,,,,1,2,,2,,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320072,2,2,2,,40,1,2,,,,1,2,,2,,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320072,3,1,3,,12,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320072,4,2,3,,14,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320072,5,1,3,,9,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320073,1,1,1,,38,1,2,,,,1,2,,1,2,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320073,2,2,2,,32,1,2,,,,1,2,,1,1,3,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320073,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"OHIAJI",1618,"IMO",16,,,,,,,,,,,,,
5,32,3215,1,1896,320073,4,1,3,,7,1,2,,,,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320073,5,2,3,,3,1,1,2,1,2013,7,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,320073,6,2,3,,0,1,1,9,7,2015,7,,,,,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,1,1,1,,57,1,2,,,,1,2,,1,2,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,2,2,2,,54,1,2,,,,1,2,,1,1,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"OBIO/AKPOR",3215,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320074,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320074,5,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320074,6,2,3,,25,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,7,2,3,,22,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,8,2,3,,19,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,9,1,6,,11,1,2,,,,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320074,10,2,6,,8,1,2,,,,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320075,1,1,1,,51,1,2,,,,1,2,,1,2,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320075,2,2,2,,46,1,2,,,,1,2,,1,1,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320075,3,1,3,,21,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320075,4,1,9,,20,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320075,5,2,9,,20,1,2,,,,7,,,,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320076,1,2,1,,46,1,2,,,,1,2,,2,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320076,2,1,3,,27,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320076,3,1,3,,26,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320076,4,1,3,,11,1,2,,,,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320076,5,2,6,,2,1,1,25,1,2014,7,,,,,11,"KALABARI",2,,2,2,2,,1,2,,1,26,1,,2,,2,26,10,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320077,1,1,1,,72,1,2,,,,1,2,,2,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320077,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320077,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320077,4,2,15,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320077,5,2,15,,36,1,2,,,,1,2,,2,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320078,1,1,1,,46,1,2,,,,1,2,,1,2,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320078,2,2,2,,35,1,2,,,,1,2,,1,1,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320078,3,2,3,,21,1,2,,,,7,,,,,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320078,4,1,3,,11,1,2,,,,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320079,1,2,1,,67,1,2,,,,6,,,,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320079,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,3,1,"AKUKU TORU",3204,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320079,3,2,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,3,1,"AKUKU TORU",3204,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320079,4,2,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,3,1,"AKUKU TORU",3204,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320079,5,2,7,,36,1,2,,,,1,2,,2,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320079,6,2,3,,27,1,2,,,,1,2,,2,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320079,7,1,6,,0,1,1,27,3,2015,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320079,8,1,6,,14,1,1,9,7,2001,7,,,,,11,"KALABARI",2,,2,3,7,,1,2,,1,26,1,,2,,1,26,1,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320080,1,1,14,"FORMER HEAD (DEAD)",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320080,2,2,1,,52,1,2,,,,6,,,,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320081,1,1,1,,70,1,2,,,,1,2,,1,2,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320081,2,2,2,,60,1,2,,,,1,2,,1,1,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320081,3,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320081,4,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"OBIO/AKPOR",3215,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320081,5,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"OBIO/AKPOR",3215,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320081,6,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320082,1,2,1,,49,1,2,,,,6,,,,,11,"KALABARI",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320082,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"PORT HARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3206,2,276,320082,3,1,3,,17,1,2,,,,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320082,4,1,6,,7,1,2,,,,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320083,1,1,1,,34,1,2,,,,1,2,,1,2,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320083,2,2,2,,29,1,2,,,,1,2,,1,1,11,"KALABARI",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320083,3,1,3,,6,1,1,20,6,2010,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,320083,4,1,3,,2,1,1,8,11,2012,7,,,,,11,"KALABARI",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320084,1,1,1,,56,1,2,,,,5,,,,,11,"DEGEMA LANGUAGE",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320084,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,1,"DEGEMA",3208,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320084,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,5,1,"PORTHARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320084,4,1,3,,26,1,2,,,,7,,,,,11,"DEGEMA LANGUAGE",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320085,1,1,1,,88,1,2,,,,6,,,,,11,"DEGEMA",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320085,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,1,1,14,"FORMER HEAD (DEAD)",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,2,2,1,,46,1,2,,,,6,,,,,11,"DEGEMA",1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,3,1,3,,23,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,4,1,3,,20,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,5,1,3,,18,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,6,1,3,,16,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,7,1,3,,10,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,8,1,3,,9,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,9,2,3,,7,1,2,,,,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320086,10,2,3,,4,1,1,9,2,2012,7,,,,,11,"DEGEMA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320087,1,1,1,,77,1,2,,,,1,2,,1,2,11,"DEGEMA LANGUAGE",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320087,2,2,2,,61,1,2,,,,1,2,,1,1,11,"DEGEMA LANGUAGE",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,320087,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,1,"PORTHARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320087,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"OBIO-AKPOR",3215,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320087,5,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"PORTHARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320087,6,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"PORTHARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320087,7,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"PORTHARCOURT",3222,"RIVERS",32,,,,,,,,,,,,,
5,32,3208,2,2244,320087,8,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,"OBIO-AKPOR",3215,"RIVERS",32,,,,,,,,,,,,,
