"zone","state","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q4","s1q5","s1q6_day","s1q6_month","s1q6_year","s1q7","s1q8","s1q9","s1q10a","s1q10b","s1q10c","s1q10d","s1q11","s1q12","s1q13","s1q14","s1q15","s1q16","s1q17","s1q18a","s1q18b","s1q18c","s1q19","s1q20","s1q21","s1q21b","s1q22","s1q22b","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27b","s1q28","s1q29","s1q30","s1q31","s1q32","s1q32b","s1q33","s1q33b","s1q34","s1q35","s1q36a","s1q36b","s1q36c","s1q36d","s1q37","s1q38","s1q39","s1q39b","s1q40","s1q41","s1q42","s1q42b","s1q43","s1q43b","s1q44","s1q44b","s1q45","s1q46","s1q46b","trackingobs"
3,19,1932,2,562,190184,7,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190184,8,2,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190185,1,1,1,28,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190185,2,2,2,20,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190185,3,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190185,4,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190185,5,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190186,1,1,1,25,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190186,2,2,2,20,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190186,3,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190186,4,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,1,1,1,35,2,,,,2,1,2,1996,2004,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,2,2,2,30,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,3,1,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,4,2,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,5,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,6,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,7,2,2,20,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,8,1,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190187,9,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190188,1,1,1,35,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190188,2,2,2,25,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190188,3,1,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190188,4,1,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190188,5,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190188,6,1,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190189,1,1,1,30,2,,,,2,1,2,2000,2008,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190189,2,2,2,25,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190189,3,1,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190189,4,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190189,5,1,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190189,6,2,2,18,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,1,1,1,60,2,,,,2,1,2,1984,1998,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,2,2,2,42,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,3,2,2,30,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,4,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,5,2,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,6,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1932,2,562,190190,7,1,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190191,1,1,1,20,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190191,2,2,2,18,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190191,3,2,10,60,2,,,,6,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,1,1,1,35,2,,,,2,1,2,2000,2003,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,2,2,2,25,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,3,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,4,2,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,5,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,6,1,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,7,2,2,22,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,8,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,9,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190192,10,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190193,1,1,1,65,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190193,2,2,2,43,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190193,3,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,1,1,1,40,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,2,2,2,28,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,3,2,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,4,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,5,1,3,7,2,,,,7,,,,,,,,,1,1,,2,8,14,3,2003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,6,2,3,5,2,,,,7,,,,,,,,,1,2,2,2,6,1,2,2005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,7,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190194,8,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190195,1,1,1,32,2,,,,2,1,2,2000,2002,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190195,2,2,2,30,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190195,3,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190195,4,2,2,25,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190195,5,1,10,60,2,,,,1,2,,,,,,1,6,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190195,6,2,10,55,2,,,,1,2,,,,,,1,5,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,1,1,1,34,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,2,2,2,25,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,3,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,4,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,5,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,6,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,7,2,10,54,2,,,,1,2,,,,,,1,8,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190196,8,1,10,60,2,,,,1,2,,,,,,1,7,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,1,1,1,42,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,2,2,2,35,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,3,1,3,20,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,4,1,3,14,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,5,2,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,6,1,3,4,2,,,,7,,,,,,,,,1,1,,2,5,10,2,2006,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190197,7,1,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,1,1,1,53,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,2,2,2,37,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,4,1,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,5,2,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,6,2,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190198,7,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,1,1,1,45,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,2,2,2,25,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,3,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,4,2,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,5,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,6,2,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,7,1,3,23,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190199,8,1,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190200,1,1,1,35,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190200,2,2,2,21,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190200,3,2,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1923,2,284,190200,4,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,1,1,1,50,2,,,,6,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,2,2,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,3,1,3,13,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,4,2,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,5,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,6,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200001,7,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200002,1,1,1,50,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200002,2,2,2,40,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200002,3,1,3,16,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200002,4,1,3,13,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200003,1,1,1,40,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200003,2,2,2,30,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200003,3,2,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200003,4,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200003,5,2,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200003,6,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,1,1,1,45,2,,,,2,1,2,1990,2005,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,2,2,2,35,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,3,2,3,19,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,4,2,3,17,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,5,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,6,1,3,13,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,7,2,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,8,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,9,2,2,18,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,10,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,11,1,3,3,1,15,2,2008,7,,,,,,,,,2,,,,,,,,,4,7,,2,,1,1,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200004,12,2,3,2,1,10,1,2009,7,,,,,,,,,2,,,,,,,,,4,7,,2,,1,1,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200005,1,1,1,37,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200005,2,2,2,35,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200005,3,2,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200005,4,1,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200005,5,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200005,6,1,3,0,1,20,12,2010,7,,,,,,,,,2,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200006,1,1,1,38,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200006,2,2,2,36,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200006,3,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200006,4,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200007,1,1,1,40,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200007,2,2,2,27,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,20,2021,1,3300,200007,3,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
