"zone","state","lga","sector","ea","ric","hhid","wt_wave1","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq24","sq1","sq2","trackingobs"
1,7,713,2,304,1206,70157,7889.9287109375,7889.9287109375,41,1,2,8,2,25,3,2011,8,25,13,48,1,,,,,,,,,,,,,,,,,1,1,0
1,7,713,2,304,1206,70158,7889.9287109375,7889.9287109375,5,1,1,6,2,25,3,2011,8,14,11,22,1,,,,,,,,,,,,,,,,,1,1,0
1,7,713,2,304,1206,70159,7889.9287109375,7889.9287109375,16,1,1,7,2,26,3,2011,13,1,15,0,1,,,,,,,,,,,,,,,,,1,1,0
1,7,713,2,304,1206,70160,7889.9287109375,7889.9287109375,27,1,1,7,2,26,3,2011,16,0,18,5,1,,,,,,,,,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80001,3223.73876953125,4241.76123046875,1,1,1,11,2,3,3,2011,14,20,17,10,1,4,3,2011,8,42,11,58,1,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80002,3223.73876953125,4241.76123046875,3,1,1,6,2,3,3,2011,9,10,12,0,1,,,,,,,,,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80003,3223.73876953125,4241.76123046875,29,1,1,4,2,4,3,2011,8,10,10,0,1,4,3,2011,8,0,10,0,1,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80004,3223.73876953125,4241.76123046875,7,1,1,10,2,3,3,2011,9,32,15,49,1,,,,,,,,,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80005,3223.73876953125,4241.76123046875,10,1,1,4,2,3,3,2011,10,55,12,35,1,3,3,2011,14,20,16,36,,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80006,3223.73876953125,4241.76123046875,12,1,1,3,2,3,3,2011,10,15,13,5,1,4,3,2011,9,30,12,45,1,,,,,,,,1,1,1,0
2,8,813,2,2094,1305,80007,3223.73876953125,4241.76123046875,14,1,1,8,2,2,3,2011,8,50,10,5,1,2,3,2011,12,0,16,0,1,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80008,3223.73876953125,4241.76123046875,16,1,1,5,2,3,3,2011,8,0,10,30,1,3,3,2011,12,0,14,10,1,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80009,3223.73876953125,4241.76123046875,18,1,1,5,2,3,3,2011,8,10,10,30,1,3,3,2011,12,30,16,30,1,,,,,,,,,1,1,0
2,8,813,2,2094,1305,80010,3223.73876953125,4241.76123046875,20,1,1,9,2,3,3,2011,9,15,12,0,1,4,3,2011,8,0,10,20,1,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80011,1922.58422851563,,1,1,2,4,1,7,3,2011,10,21,18,25,1,8,3,2011,10,10,10,58,1,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80012,1922.58422851563,,12,1,2,10,1,7,3,2011,9,48,13,6,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80013,1922.58422851563,,3,1,2,11,1,7,3,2011,10,42,16,4,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80014,1922.58422851563,,5,1,2,6,1,7,3,2011,8,10,10,50,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80015,1922.58422851563,,6,1,2,6,1,7,3,2011,8,0,12,30,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80016,1922.58422851563,,7,1,1,5,1,7,3,2011,8,10,10,45,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80017,1922.58422851563,,8,1,1,3,1,7,3,2011,8,45,15,45,,,,,,,,,,,,,,,,,,1,,0
2,8,821,1,1448,1208,80018,1922.58422851563,,9,1,2,9,1,8,3,2011,8,30,12,45,1,9,3,2011,8,30,10,20,1,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80019,1922.58422851563,,11,1,2,8,1,7,3,2011,9,20,12,50,1,7,3,2011,14,15,18,30,1,,,,,,,,,1,1,0
2,8,821,1,1448,1208,80020,1922.58422851563,,13,1,3,9,1,7,3,2011,8,0,13,0,,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,5062,1308,80021,7278.3544921875,7661.42578125,1,1,1,9,1,5,3,2011,10,15,17,20,1,6,3,2011,8,0,10,0,1,6,3,2011,,,,,,1,1,0
2,8,821,1,5062,1308,80022,7278.3544921875,7661.42578125,5,1,1,4,1,5,3,2011,12,10,13,58,1,6,3,2011,10,12,15,10,1,6,3,2011,,,,,,1,1,0
2,8,821,1,5062,1308,80023,7278.3544921875,7661.42578125,8,1,3,2,1,5,3,2011,17,10,18,15,1,6,3,2011,8,30,13,30,1,,,,,,,,1,1,1,0
2,8,821,1,5062,1308,80024,7278.3544921875,7661.42578125,24,1,1,10,1,5,3,2011,10,28,14,28,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,5062,1308,80025,7278.3544921875,7661.42578125,16,1,2,11,1,5,3,2011,13,54,16,36,1,6,3,2011,8,17,12,5,1,,,,,,,,,1,,0
2,8,821,1,5062,1308,80026,7278.3544921875,7661.42578125,20,1,2,4,1,5,3,2011,8,10,11,37,1,5,3,2011,14,0,17,26,1,,,,,,,,,1,1,0
2,8,821,1,5062,1308,80027,7278.3544921875,7661.42578125,23,1,1,6,1,6,3,2011,8,33,15,29,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,5062,1308,80028,7278.3544921875,7661.42578125,27,1,2,9,1,5,3,2011,10,30,13,0,1,6,3,2011,10,30,12,30,1,,,,,,,,,1,1,0
2,8,821,1,5062,1308,80029,7278.3544921875,7661.42578125,31,1,1,32,1,5,3,2011,9,15,16,45,1,,,,,,,,,,,,,,,,,1,1,0
2,8,821,1,5062,1308,80030,7278.3544921875,7661.42578125,35,1,2,11,1,5,3,2011,8,9,12,28,1,6,3,2011,8,21,13,43,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80031,1363.88940429688,1435.67309570313,1,1,2,10,2,28,3,2011,10,32,12,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80032,1363.88940429688,1435.67309570313,4,1,2,10,2,28,3,2011,13,5,18,5,1,,,,,,,,,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80033,1363.88940429688,1435.67309570313,8,1,2,4,2,28,3,2011,8,0,10,6,1,28,3,2011,15,22,17,35,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80034,1363.88940429688,1435.67309570313,11,1,2,11,2,28,3,2011,9,15,13,23,1,,,,,,,,,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80035,1363.88940429688,1435.67309570313,15,1,2,4,2,28,3,2011,13,40,15,16,1,28,3,2011,13,40,15,16,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80036,1363.88940429688,1435.67309570313,18,1,2,3,2,28,3,2011,8,20,13,15,1,28,3,2011,13,45,19,30,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80037,1363.88940429688,1435.67309570313,21,1,2,8,2,28,3,2011,10,43,12,10,1,28,3,2011,14,15,16,12,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80038,1363.88940429688,1435.67309570313,25,1,2,5,2,29,3,2011,7,12,11,20,1,29,3,2011,12,20,15,12,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80039,1363.88940429688,1435.67309570313,28,1,2,9,2,28,3,2011,8,15,12,55,2,28,3,2011,14,0,17,35,1,,,,,,,,,1,1,0
2,8,816,2,1270,1506,80040,1363.88940429688,1435.67309570313,32,1,2,5,2,28,3,2011,8,20,11,40,1,28,3,2011,1,10,5,20,1,,,,,,,,,1,1,0
2,8,803,1,944,1501,80041,3843.6884765625,4045.98779296875,9,1,2,4,1,24,3,2011,8,15,10,12,1,24,3,2011,11,,12,0,1,,,,,,,,,1,1,0
2,8,803,1,944,1501,80042,3843.6884765625,4045.98779296875,12,1,2,11,1,24,3,2011,8,16,12,3,1,,,,,,,,,,,,,,,,,1,1,0
2,8,803,1,944,1501,80043,3843.6884765625,4045.98779296875,20,1,2,9,1,24,3,2011,14,15,16,30,1,,,,,,,,,,,,,,,,,1,1,0
2,8,803,1,944,1501,80044,3843.6884765625,4045.98779296875,27,1,2,5,1,24,3,2011,8,4,14,21,1,,,,,,,,,,,,,,,,,1,1,0
2,8,803,1,944,1501,80045,3843.6884765625,4045.98779296875,34,1,2,11,1,24,3,2011,12,15,14,28,1,,,,,,,,,,,,,,,,,1,1,0
2,8,803,1,944,1501,80046,3843.6884765625,4045.98779296875,41,1,1,3,1,24,3,2011,11,15,19,45,1,,,,,,,,,,,,,,,,,1,1,0
2,8,803,1,944,1501,80047,3843.6884765625,4045.98779296875,49,1,2,4,1,24,3,2011,12,16,15,10,1,24,3,2011,15,35,17,5,1,,,,,,,,,1,1,0
2,8,803,1,944,1501,80048,3843.6884765625,4045.98779296875,56,1,2,9,1,24,3,2011,8,15,11,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,803,1,944,1501,80049,3843.6884765625,4045.98779296875,13,1,2,8,1,24,3,2011,8,30,12,0,1,24,3,2011,3,0,14,0,1,,,,,,,,,1,1,0
2,8,803,1,944,1501,80050,3843.6884765625,4045.98779296875,70,1,1,10,1,24,3,2011,10,4,12,5,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80051,1735.85925292969,1827.22033691406,1,1,2,8,2,23,3,2011,8,15,10,30,1,23,3,2011,12,0,13,0,1,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80052,1735.85925292969,1827.22033691406,2,1,1,5,2,23,3,2011,8,0,10,30,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80053,1735.85925292969,1827.22033691406,3,1,2,3,2,23,3,2011,14,10,21,0,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80054,1735.85925292969,1827.22033691406,4,1,2,9,2,23,3,2011,12,20,15,34,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80055,1735.85925292969,1827.22033691406,6,1,2,4,2,23,3,2011,8,0,13,0,1,23,3,2011,13,26,14,36,1,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80056,1735.85925292969,1827.22033691406,7,1,1,10,2,23,3,2011,7,0,9,25,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80057,1735.85925292969,1827.22033691406,8,1,2,11,2,22,3,2011,8,4,12,2,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80058,1735.85925292969,1827.22033691406,9,1,2,11,2,22,3,2011,12,6,16,17,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80059,1735.85925292969,1827.22033691406,10,1,2,9,2,23,3,2011,8,0,11,48,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,1,1558,1504,80060,1735.85925292969,1827.22033691406,12,1,2,3,2,23,3,2011,8,3,13,15,1,,,,,,,,,,,,,,,,1,1,1,0
2,8,811,2,390,1304,80061,1611.86926269531,1696.70458984375,1,1,2,8,1,22,3,2011,9,7,11,0,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80062,1611.86926269531,1696.70458984375,2,1,2,9,1,22,3,2011,8,20,12,14,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80063,1611.86926269531,1696.70458984375,4,1,2,4,1,22,3,2011,9,1,12,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80064,1611.86926269531,1696.70458984375,5,1,2,4,1,22,3,2011,13,40,18,0,2,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80065,1611.86926269531,1696.70458984375,6,1,2,8,1,22,3,2011,14,0,16,7,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80066,1611.86926269531,1696.70458984375,7,1,2,3,1,22,3,2011,9,15,13,30,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80067,1611.86926269531,1696.70458984375,9,1,3,10,1,22,3,2011,8,8,12,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80068,1611.86926269531,1696.70458984375,10,1,2,11,1,22,3,2011,9,16,12,7,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80069,1611.86926269531,1696.70458984375,11,1,1,5,1,22,3,2011,7,26,12,47,1,,,,,,,,,,,,,,,,,1,1,0
2,8,811,2,390,1304,80070,1611.86926269531,1696.70458984375,12,1,2,5,1,22,3,2011,13,10,18,4,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80071,5579.5478515625,5873.2080078125,1,1,2,3,2,21,3,2011,14,4,21,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80072,5579.5478515625,5873.2080078125,2,1,2,4,2,21,3,2011,8,10,13,0,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80073,5579.5478515625,5873.2080078125,4,1,2,10,2,21,3,2011,9,21,12,38,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80074,5579.5478515625,5873.2080078125,3,1,2,10,2,20,3,2011,8,16,13,26,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80075,5579.5478515625,5873.2080078125,5,1,2,8,2,21,3,2011,13,0,16,0,1,21,3,2011,16,50,17,45,1,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80076,5579.5478515625,5873.2080078125,6,1,2,8,2,2,3,2011,8,0,10,23,1,21,3,2011,11,,12,30,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80077,5579.5478515625,5873.2080078125,11,1,2,3,2,21,3,2011,8,10,13,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80078,5579.5478515625,5873.2080078125,8,1,3,5,2,20,3,2011,14,10,19,10,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80079,5579.5478515625,5873.2080078125,9,1,2,4,2,21,3,2011,14,5,19,6,1,,,,,,,,,,,,,,,,,1,1,0
2,8,802,2,1152,1301,80080,5579.5478515625,5873.2080078125,10,1,2,11,2,21,3,2011,9,6,12,36,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80081,3099.74877929688,3262.89331054688,1,1,2,4,1,20,3,2011,8,45,13,1,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80082,3099.74877929688,3262.89331054688,2,1,2,11,1,20,3,2011,12,18,17,22,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80083,3099.74877929688,3262.89331054688,4,1,2,8,1,20,3,2011,8,11,11,20,1,20,3,2011,11,45,13,0,1,20,3,2011,13,30,14,45,1,1,1,0
2,8,812,2,866,1105,80084,3099.74877929688,3262.89331054688,5,1,2,5,1,20,3,2011,9,25,12,21,1,20,3,2011,12,42,17,24,1,,,,,,,,,1,1,0
2,8,812,2,866,1105,80085,3099.74877929688,3262.89331054688,7,1,2,9,1,20,3,2011,12,4,16,28,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80086,3099.74877929688,3262.89331054688,8,1,2,4,1,20,3,2011,14,15,16,25,,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80087,3099.74877929688,3262.89331054688,9,1,2,10,1,20,3,2011,9,30,11,32,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80088,3099.74877929688,3262.89331054688,15,1,2,3,1,20,3,2011,8,15,16,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80089,3099.74877929688,3262.89331054688,12,1,2,9,1,20,3,2011,8,0,11,48,1,,,,,,,,,,,,,,,,,1,1,0
2,8,812,2,866,1105,80090,3099.74877929688,3262.89331054688,14,1,2,11,1,20,3,2011,8,7,12,16,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80091,3967.67822265625,4176.50341796875,1,1,2,11,1,18,3,2011,9,10,13,1,,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80092,3967.67822265625,4176.50341796875,2,1,1,4,1,18,3,2011,14,25,18,27,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80093,3967.67822265625,4176.50341796875,4,1,1,10,1,8,3,2011,13,45,16,13,,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80094,3967.67822265625,4176.50341796875,15,1,1,3,1,18,3,2011,8,15,12,10,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80095,3967.67822265625,4176.50341796875,5,1,2,4,1,18,3,2011,8,10,14,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80096,3967.67822265625,4176.50341796875,8,1,1,5,1,18,3,2011,7,25,13,10,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80097,3967.67822265625,4176.50341796875,9,1,1,5,1,18,3,2011,14,30,19,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80098,3967.67822265625,4176.50341796875,11,1,2,9,1,18,3,2011,9,15,13,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,805,2,46,1202,80099,3967.67822265625,4176.50341796875,12,1,3,8,1,18,3,2011,8,40,11,15,1,18,8,2011,12,0,13,10,1,,,,,,,,,1,1,0
2,8,805,2,46,1202,80100,3967.67822265625,4176.50341796875,14,1,2,3,1,18,3,2011,13,4,20,10,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80101,3223.73876953125,3393.4091796875,1,1,2,11,2,19,3,2011,9,20,12,31,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80102,3223.73876953125,3393.4091796875,2,1,2,4,2,19,3,2011,10,11,16,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80103,3223.73876953125,3393.4091796875,4,1,2,10,2,18,3,2011,9,22,11,36,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80104,3223.73876953125,3393.4091796875,6,1,2,10,2,18,3,2011,11,38,13,32,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80105,3223.73876953125,3393.4091796875,1,1,2,5,2,19,3,2011,7,15,12,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80106,3223.73876953125,3393.4091796875,9,1,2,3,2,9,3,2011,7,15,12,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80107,3223.73876953125,3393.4091796875,11,1,2,9,2,19,3,2011,12,15,16,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80108,3223.73876953125,3393.4091796875,13,1,2,8,2,19,3,2011,10,5,12,0,1,19,3,2011,13,0,16,0,1,,,,,,,,,1,1,0
2,8,827,2,804,1510,80109,3223.73876953125,3393.4091796875,14,1,2,5,2,10,3,2011,12,45,19,14,1,,,,,,,,,,,,,,,,,1,1,0
2,8,827,2,804,1510,80110,3223.73876953125,3393.4091796875,16,2,2,9,2,19,3,2011,8,0,11,35,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80111,6695.45703125,7047.849609375,1,1,2,8,1,14,3,2011,13,20,15,30,1,15,3,2011,16,20,18,40,1,,,,,,,,,1,1,0
2,8,807,2,946,1003,80112,6695.45703125,7047.849609375,3,1,2,10,1,15,3,2011,8,30,11,55,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80113,6695.45703125,7047.849609375,5,1,2,4,1,15,8,2011,8,10,14,35,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80114,6695.45703125,7047.849609375,6,1,2,11,1,14,3,2011,8,30,12,16,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80115,6695.45703125,7047.849609375,8,1,2,10,1,15,3,2011,12,1,15,8,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80116,6695.45703125,7047.849609375,10,1,2,11,1,14,3,2011,12,20,18,9,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80117,6695.45703125,7047.849609375,12,1,2,4,1,14,3,2011,13,31,17,30,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80118,6695.45703125,7047.849609375,14,1,2,3,1,15,3,2011,8,30,13,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80119,6695.45703125,7047.849609375,15,1,2,4,1,14,3,2011,8,31,10,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,946,1003,80120,6695.45703125,7047.849609375,17,1,2,10,1,14,3,2011,8,32,10,40,1,15,3,2011,11,30,15,0,1,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80121,2851.76879882813,3001.86181640625,1,1,3,11,2,17,3,2011,12,16,17,6,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80122,2851.76879882813,3001.86181640625,5,1,2,10,2,16,3,2011,12,25,15,37,,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80123,2851.76879882813,3001.86181640625,8,1,2,4,2,16,3,2011,8,10,13,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80124,2851.76879882813,3001.86181640625,12,1,2,10,2,6,3,2011,9,25,11,48,,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80125,2851.76879882813,3001.86181640625,15,1,2,11,2,16,3,2011,8,41,12,1,,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80126,2851.76879882813,3001.86181640625,18,1,2,9,2,16,3,2011,8,0,12,10,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80127,2851.76879882813,3001.86181640625,21,1,3,8,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80128,2851.76879882813,3001.86181640625,24,2,2,8,2,16,3,2011,8,20,11,30,1,16,3,2011,12,10,13,30,1,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80129,2851.76879882813,3001.86181640625,28,1,3,5,2,16,3,2011,8,15,12,10,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,2396,1203,80130,2851.76879882813,3001.86181640625,31,1,2,3,2,16,3,2011,8,15,,,,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80131,3223.73876953125,3393.4091796875,1,1,2,4,2,17,3,2011,8,10,13,0,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80132,3223.73876953125,3393.4091796875,3,1,2,11,2,17,3,2011,9,15,13,3,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80133,3223.73876953125,3393.4091796875,5,1,2,10,2,16,3,2011,16,3,18,32,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80134,3223.73876953125,3393.4091796875,6,1,2,6,2,16,3,2011,8,10,12,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80135,3223.73876953125,3393.4091796875,8,1,3,4,2,17,3,2011,15,0,19,6,1,17,3,2011,19,6,20,10,1,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80136,3223.73876953125,3393.4091796875,10,1,2,9,2,17,3,2011,8,20,12,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80137,3223.73876953125,3393.4091796875,12,1,2,3,2,17,3,2011,9,25,15,45,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80138,3223.73876953125,3393.4091796875,14,1,2,5,2,17,3,2011,7,12,18,21,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80139,3223.73876953125,3393.4091796875,15,1,2,5,2,17,3,2011,9,12,18,21,1,,,,,,,,,,,,,,,,,1,1,0
2,8,807,2,1438,1403,80140,3223.73876953125,3393.4091796875,17,1,2,8,2,17,3,2011,8,40,11,20,1,,,,,,,,,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80141,2851.76879882813,3001.86181640625,1,1,2,3,1,31,3,2011,9,15,18,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80142,2851.76879882813,3001.86181640625,3,1,2,10,1,31,3,2011,9,55,11,58,1,,,,,,,,,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80143,2851.76879882813,3001.86181640625,5,1,2,4,1,31,3,2011,8,11,10,32,1,31,3,2011,10,40,12,32,1,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80144,2851.76879882813,3001.86181640625,7,1,2,11,1,31,3,2011,9,45,12,51,1,,,,,,,,,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80145,2851.76879882813,3001.86181640625,9,1,2,4,1,1,4,2011,9,50,13,35,1,,,,,,,,,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80146,2851.76879882813,3001.86181640625,11,1,2,8,1,31,3,2011,13,0,13,45,1,31,3,2011,14,25,16,35,1,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80147,2851.76879882813,3001.86181640625,13,1,2,5,1,1,4,2011,8,11,11,2,1,1,4,2011,13,20,17,17,1,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80148,2851.76879882813,3001.86181640625,15,1,2,5,1,31,3,2011,7,52,16,10,1,1,4,2011,16,46,18,56,1,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80149,2851.76879882813,3001.86181640625,17,2,2,3,1,1,4,2011,8,5,17,35,1,,,,,,,,,,,,,,,,,1,1,0
2,8,820,2,1030,1008,80150,2851.76879882813,3001.86181640625,19,1,2,8,1,3,3,2011,8,45,10,30,1,31,3,2011,11,0,12,0,1,,,,,,,,,1,1,0
2,8,824,2,768,1309,80151,3595.70849609375,3784.95629882813,1,1,2,11,1,29,3,2011,8,6,12,52,1,,,,,,,,,,,,,,,,,1,1,0
2,8,824,2,768,1309,80152,3595.70849609375,3784.95629882813,19,1,1,4,1,29,3,2011,10,3,12,11,1,29,3,2011,12,15,13,52,1,,,,,,,,,1,1,0
2,8,824,2,768,1309,80153,3595.70849609375,3784.95629882813,4,1,1,11,1,29,3,2011,13,3,18,13,1,,,,,,,,,,,,,,,,,1,1,0
2,8,824,2,768,1309,80154,3595.70849609375,3784.95629882813,6,1,1,10,1,29,3,2011,11,40,13,40,1,,,,,,,,,,,,,,,,,1,1,0
2,8,824,2,768,1309,80155,3595.70849609375,3784.95629882813,8,1,1,10,1,29,3,2011,9,55,11,35,1,,,,,,,,,,,,,,,,,1,1,0
2,8,824,2,768,1309,80156,3595.70849609375,3784.95629882813,18,1,2,8,1,29,3,2011,13,0,13,10,1,29,3,2011,14,30,16,45,1,,,,,,,,,1,1,0
2,8,824,2,768,1309,80157,3595.70849609375,3784.95629882813,10,1,1,3,1,29,3,2011,8,10,14,15,1,,,,,,,,,,,,,,,,,1,1,0
2,8,824,2,768,1309,80158,3595.70849609375,3784.95629882813,13,1,1,3,1,29,3,2011,14,55,21,0,1,,,,,,,,,,,,,,,,,1,2,0
2,8,824,2,768,1309,80159,3595.70849609375,3784.95629882813,14,1,2,5,1,29,3,2011,8,21,12,10,1,29,3,2011,13,41,17,14,1,,,,,,,,,1,1,0
2,8,824,2,768,1309,80160,3595.70849609375,3784.95629882813,16,1,2,4,1,29,3,2011,14,0,16,5,1,29,3,2011,16,10,18,40,1,,,,,,,,,1,1,0
2,8,817,1,2476,1107,80161,1983.83923339844,2610.31469726563,1,1,1,11,2,30,3,2011,12,16,17,13,1,,,,,,,,,,,,,,,,,1,1,0
