"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq19","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq23","saq24","saq1","saq2","tracked_obs"
10041,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,39,1,1,2,1,12,3,2013,10,38,13,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10042,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,10,1,1,2,1,12,3,2013,13,55,17,5,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10043,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,2,1,1,2,1,14,3,2013,10,7,13,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10044,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,35,1,1,4,1,14,3,2013,14,48,17,10,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10045,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,6,1,1,1,1,14,3,2013,12,30,15,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10046,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,14,1,1,4,1,14,3,2013,13,10,16,47,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10047,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,47,1,1,4,1,14,3,2013,10,45,14,5,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10048,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,55,1,1,3,1,14,3,2013,9,0,12,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10049,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,30,1,1,3,1,14,3,2013,14,30,16,45,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10050,4,1,102,1,536,1001,9065.64334198002,9065.64334198002,18,1,1,3,1,14,3,2013,12,37,14,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10051,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,8,1,1,2,1,14,3,2013,10,38,13,54,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10052,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,3,1,1,2,1,9,3,2013,10,25,13,38,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10053,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,18,1,1,3,1,9,3,2013,13,5,15,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10054,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,4,1,1,3,1,9,3,2013,9,30,12,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10055,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,15,1,1,4,1,8,3,2013,13,37,16,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10056,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,6,1,1,4,1,14,3,2013,14,5,17,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10057,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,10,1,2,4,1,8,3,2013,10,20,13,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10058,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,1,1,1,1,1,9,3,2013,11,10,16,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10059,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,13,1,1,2,1,9,3,2013,13,45,16,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10060,4,1,102,1,1690,1501,5439.38600518801,5439.38600518801,11,1,1,3,1,10,3,2013,13,20,16,5,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10061,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,10,1,2,4,1,1,3,2013,16,21,18,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10062,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,2,1,2,4,1,1,3,2013,11,52,15,34,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10063,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,12,1,2,2,1,3,3,2013,11,30,14,40,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10064,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,2,1,2,2,1,1,3,2013,14,45,17,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10065,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,6,1,2,2,1,4,3,2013,11,35,14,55,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10066,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,8,1,2,3,1,1,3,2013,11,10,13,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10067,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,5,1,2,3,1,4,3,2013,9,10,12,45,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10068,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,4,1,2,3,1,1,3,2013,13,40,16,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10069,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,1,1,2,1,1,1,3,2013,11,15,15,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10070,4,1,107,2,1044,1504,4759.46275453951,4759.46275453951,13,1,2,4,1,1,3,2013,15,14,17,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10071,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,3,1,2,3,1,6,3,2013,9,20,12,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10072,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,16,1,2,3,1,5,3,2013,9,30,12,45,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10073,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,6,1,2,2,1,5,3,2013,14,20,17,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10074,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,1,1,2,2,1,6,3,2013,10,50,14,0,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10075,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,15,1,2,4,1,5,3,2013,10,52,13,45,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10076,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,9,1,2,4,1,5,3,2013,13,10,16,40,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10077,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,7,1,2,4,1,5,3,2013,10,42,13,55,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10078,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,2,1,2,2,1,5,3,2013,11,0,14,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10079,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,8,1,2,3,1,5,3,2013,13,5,15,40,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10080,4,1,117,2,560,1010,5892.66817228701,5892.66817228701,10,1,2,1,1,5,3,2013,11,5,16,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10081,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,19,1,2,4,1,11,3,2013,10,28,13,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10082,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,1,1,2,4,1,13,3,2013,13,45,16,10,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10083,4,1,110,1,0,0,8310.17306348169,8310.17306348169,,1,1,2,1,28,6,2013,10,30,13,25,17,1,,,,,,,,,,,,,,,,,,,1,1,1
10084,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,25,1,2,2,1,11,3,2013,13,58,17,3,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10085,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,7,1,1,2,1,11,3,2013,10,22,13,45,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10086,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,16,1,2,3,1,13,3,2013,9,20,12,0,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10087,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,40,1,2,3,1,11,3,2013,10,20,13,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10088,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,10,1,2,3,1,11,3,2013,13,7,16,40,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10089,4,1,110,2,76,1106,8310.17306348169,8310.17306348169,13,1,2,1,1,13,3,2013,12,10,15,10,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10090,4,1,110,2,76,1106,,,28,,,4,1,11,3,2013,13,25,13,40,3,3,,,,,,,,,,,,,,,,,,,7,2,0
10091,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,18,1,2,1,1,28,2,2013,12,10,17,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10092,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,11,1,2,3,1,28,2,2013,9,30,13,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10093,4,1,105,2,638,1507,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0
10094,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,7,1,2,3,1,4,3,2013,13,6,16,25,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10095,4,1,105,2,638,1507,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0
10096,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,5,1,2,4,1,29,2,2013,15,10,16,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10097,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,14,1,2,4,1,28,2,2013,11,25,14,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10098,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,10,1,1,2,1,4,3,2013,15,5,18,17,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10099,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,4,1,2,2,1,28,2,2013,14,53,18,5,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10100,4,1,105,2,638,1507,5666.02708873751,5666.02708873751,17,1,2,2,1,28,2,2013,11,25,14,48,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10101,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,16,1,1,3,1,7,3,2013,13,7,15,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10102,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,12,1,2,3,1,8,3,2013,9,40,12,15,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10103,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,23,1,2,3,1,8,3,2013,9,40,12,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10104,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,1,1,1,2,1,7,3,2013,13,30,16,38,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10105,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,7,1,2,2,1,8,3,2013,10,25,13,35,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10106,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,21,1,2,2,1,7,3,2013,10,14,13,25,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10107,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,3,1,2,1,1,7,3,2013,13,20,15,10,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10108,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,18,1,2,4,1,7,3,2013,14,5,16,46,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10109,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,32,1,2,4,1,7,3,2013,10,25,13,50,2,2,,,,,,,,,,,,,,,,,,,1,1,0
10110,4,1,108,2,904,1205,7479.15575713352,7479.15575713352,14,1,2,4,1,8,3,2013,11,14,14,48,2,2,,,,,,,,,,,,,,,,,,,1,1,0
20001,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,4,1,2,2,1,26,2,2013,13,30,15,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20002,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,9,1,2,2,1,26,2,2013,9,55,11,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20004,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,12,1,2,5,1,26,2,2013,12,12,13,59,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20005,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,1,1,2,4,1,26,2,2013,9,40,12,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20006,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,14,1,3,3,1,26,2,2013,10,5,13,7,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20007,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,22,1,2,5,1,26,2,2013,10,12,12,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20008,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,6,1,2,2,1,26,2,2013,11,40,13,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20009,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,20,1,2,3,1,26,2,2013,14,23,15,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20010,2,2,209,2,1040,1305,4081.61097020258,4081.61097020258,36,1,2,4,1,26,2,2013,13,1,15,52,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20011,2,2,221,2,18,1210,9570.303616975,9570.303616975,7,1,2,3,1,25,2,2013,11,18,16,2,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20012,2,2,221,2,18,1210,9570.303616975,9570.303616975,18,1,3,5,1,25,2,2013,12,0,15,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20013,2,2,221,2,18,1210,9570.303616975,9570.303616975,103,1,2,4,1,25,2,2013,11,45,13,2,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20014,2,2,221,2,18,1210,9570.303616975,9570.303616975,60,1,2,2,1,25,2,2013,12,5,14,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20015,2,2,221,2,18,1210,9570.303616975,9570.303616975,83,1,2,4,1,25,2,2013,13,7,16,12,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20016,2,2,221,2,18,1210,9570.303616975,9570.303616975,92,1,2,5,1,25,2,2013,8,15,10,59,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20017,2,2,221,2,18,1210,9570.303616975,9570.303616975,28,1,2,2,1,25,2,2013,14,50,16,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20018,2,2,221,2,18,1210,9570.303616975,9570.303616975,39,1,2,5,1,25,2,2013,16,0,20,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20019,2,2,221,2,18,1210,9570.303616975,9570.303616975,50,1,2,4,1,25,2,2013,16,22,18,7,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20020,2,2,221,2,18,1210,9570.303616975,9570.303616975,71,1,2,3,1,25,2,2013,16,28,18,42,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20021,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,1,1,2,2,1,3,3,2013,13,0,15,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20022,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,5,1,2,3,1,4,3,2013,14,52,16,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20023,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,13,1,2,5,1,2,3,2013,12,9,14,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20024,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,9,1,2,5,1,2,3,2013,8,13,11,4,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20025,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,22,1,3,4,1,3,3,2013,11,9,13,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20026,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,15,1,2,5,1,2,3,2013,14,50,17,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20027,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,7,1,2,2,1,3,3,2013,10,20,12,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20028,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,18,1,2,3,1,3,3,2013,11,2,13,28,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20029,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,3,1,2,3,1,3,3,2013,13,42,14,31,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20030,2,2,201,2,60,1501,3093.43147215354,3093.43147215354,11,1,2,4,1,3,3,2013,13,57,16,23,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20031,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,16,1,2,5,1,2,3,2013,11,15,13,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20032,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,32,1,2,2,1,2,3,2013,12,45,14,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20033,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,4,1,2,4,1,2,3,2013,10,4,12,31,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20034,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,35,1,3,3,1,2,3,2013,10,20,12,14,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20035,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,1,2,4,1,2,3,2013,12,42,14,58,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20036,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,10,1,2,5,1,2,3,2013,14,5,16,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20037,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,19,1,2,2,1,2,3,2013,14,55,16,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20038,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,22,1,2,5,1,2,3,2013,8,30,10,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20039,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,26,1,1,3,1,2,3,2013,12,36,14,18,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20040,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,9,1,2,2,1,2,3,2013,10,15,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20041,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,7,1,2,3,1,28,2,2013,11,20,13,29,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20042,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,18,1,2,2,1,28,2,2013,9,15,11,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20043,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,8,1,2,5,1,28,2,2013,8,15,10,42,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20044,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,3,1,2,2,1,28,2,2013,13,50,14,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20045,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,12,1,2,4,1,28,2,2013,8,13,10,23,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20046,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,1,2,3,1,28,2,2013,8,17,11,17,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20047,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,16,1,2,5,1,28,2,2013,12,24,14,44,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20048,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,14,1,2,3,1,27,2,2013,13,42,15,48,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20049,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,5,1,3,2,1,28,2,2013,11,30,13,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20050,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,10,1,2,4,1,28,2,2013,10,34,12,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20051,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,16,1,3,5,1,27,2,2013,15,55,16,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20052,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,15,1,2,5,1,27,2,2013,13,2,15,44,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20053,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,9,1,2,4,1,27,2,2013,15,8,19,26,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20054,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,18,1,2,3,1,27,2,2013,14,35,16,52,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20055,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,9,1,2,3,1,27,2,2013,11,5,12,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20056,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,13,1,2,4,1,27,2,2013,10,36,12,47,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20057,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,3,1,2,4,1,27,2,2013,12,51,15,3,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20058,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,5,1,2,2,1,27,2,2013,10,11,12,18,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20059,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,1,2,2,1,27,2,2013,12,15,15,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20060,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,11,1,2,5,1,27,2,2013,10,45,12,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20061,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,13,1,2,5,1,8,3,2013,15,0,18,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20062,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,21,1,2,5,1,8,3,2013,13,5,15,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20063,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,18,1,2,2,1,8,3,2013,10,15,12,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20064,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,10,1,2,4,1,8,3,2013,14,11,16,37,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20065,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,26,1,2,4,1,8,3,2013,9,17,11,48,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20066,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,31,1,2,3,1,8,3,2013,12,22,14,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20067,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,2,1,2,3,1,8,3,2013,10,16,12,8,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20068,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,5,1,2,2,1,8,3,2013,12,15,13,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20069,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,15,1,2,4,1,8,3,2013,11,52,13,59,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20070,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,25,1,2,5,1,8,3,2013,8,13,10,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20071,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,21,1,2,2,1,7,3,2013,11,40,13,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20072,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,67,1,2,5,1,7,3,2013,14,0,15,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20073,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,26,1,2,3,1,7,3,2013,10,58,12,47,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20074,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,58,1,3,4,1,7,3,2013,10,3,13,11,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20075,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,54,1,4,5,1,7,3,2013,9,13,13,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20076,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,8,1,1,2,1,7,3,2013,13,15,15,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20077,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,40,1,2,3,1,7,3,2013,8,25,10,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20078,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,12,1,2,3,1,7,3,2013,13,48,14,27,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20080,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,3,1,1,4,1,7,3,2013,13,32,14,39,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20081,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,4,1,2,2,1,9,3,2013,12,10,14,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20082,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,28,1,2,2,1,9,3,2013,10,5,12,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20083,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,15,1,2,5,1,9,3,2013,14,7,16,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20084,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,12,1,1,4,1,9,3,2013,11,58,13,27,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20085,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,6,1,2,3,1,9,3,2013,8,32,10,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20086,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,17,1,3,2,1,9,3,2013,14,30,16,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20087,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,1,3,3,1,9,3,2013,12,11,15,42,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20088,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,31,1,2,4,1,9,3,2013,9,12,11,47,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20089,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,23,1,2,5,1,9,3,2013,9,25,10,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20090,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,26,1,2,3,1,9,3,2013,7,25,9,59,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20091,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,1,2,3,1,10,3,2013,12,17,14,52,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20092,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,5,1,2,4,1,10,3,2013,13,3,15,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20093,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,10,1,2,2,1,11,3,2013,13,20,15,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
20094,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,6,1,2,2,1,11,3,2013,11,5,13,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
